endTime,artist,track,time
03/01/2022 22:31,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",4.282766667
03/01/2022 22:35,NAV,Myself,3.767333333
03/01/2022 22:38,NAV,Champion (feat. Travis Scott),3.250883333
03/01/2022 22:43,Travis Scott,SICKO MODE,5.213666667
03/01/2022 22:46,Marshmello,You Can Cry,3.242216667
03/01/2022 22:50,Drake,God's Plan,3.316216667
03/01/2022 22:50,Yo Trane,Late Night Drive,0.122266667
03/01/2022 22:53,Travis Scott,R.I.P. SCREW,3.0935
03/01/2022 22:57,Post Malone,A Thousand Bad Times,3.686216667
03/01/2022 23:00,Post Malone,Enemies (feat. DaBaby),3.279333333
03/01/2022 23:04,G-Eazy,Remember You (feat. blackbear),3.598
03/01/2022 23:06,GASHI,Roses,2.826216667
03/01/2022 23:09,Tory Lanez,Broke Leg (with Quavo & Tyga),2.760066667
03/01/2022 23:14,SZA,Love Galore (feat. Travis Scott),4.584666667
03/01/2022 23:18,NAV,Held Me Down,3.801766667
03/01/2022 23:20,Sik World,Idgaf,2.413466667
03/01/2022 23:20,XXXTENTACION,whoa (mind in awe),0.019366667
03/01/2022 23:20,Bryson Tiller,Exchange,0
03/01/2022 23:20,Kendrick Lamar,LOVE. FEAT. ZACARI.,0.118666667
03/01/2022 23:23,Juice WRLD,Lean Wit Me,2.92925
03/01/2022 23:27,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",4.418666667
03/01/2022 23:31,DJ Khaled,GREECE (feat. Drake),3.64835
03/01/2022 23:35,Manny Norté,4AM,3.752433333
03/01/2022 23:38,DJ Khaled,POPSTAR (feat. Drake),3.337016667
03/01/2022 23:41,Yung Gravy,Whip A Tesla,2.562216667
03/01/2022 23:44,Ramz,Barking,3.380433333
03/01/2022 23:45,Lil Tjay,Calling My Phone,0.136733333
03/01/2022 23:45,Juice WRLD,All Girls Are The Same,0.006466667
03/01/2022 23:48,Lil Tjay,Calling My Phone,3.4243
03/01/2022 23:51,Juice WRLD,All Girls Are The Same,2.76365
03/01/2022 23:54,Post Malone,Congratulations,3.67155
03/01/2022 23:58,Roddy Ricch,High Fashion (feat. Mustard),3.674766667
04/01/2022 00:01,Roddy Ricch,late at night,2.911366667
04/01/2022 00:05,Post Malone,Paranoid,3.696433333
04/01/2022 00:08,Kendrick Lamar,HUMBLE.,2.95
04/01/2022 00:11,Belly,What You Want,2.937366667
04/01/2022 02:03,Belly,What You Want,0.3286
04/01/2022 02:07,Drake,0 To 100 / The Catch Up,4.5871
04/01/2022 02:10,Lil Tjay,Leaked (feat. Lil Wayne) - Remix,2.764716667
04/01/2022 03:47,Mohammed Rafi,"Gulabi Ankhen - From ""The Train""",3.288216667
04/01/2022 03:53,Kishore Kumar,"Mere Sapnon Ki Rani (From ""Aradhana"")",5.010666667
04/01/2022 03:57,Asha Bhosle,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",4.797333333
04/01/2022 04:02,Kishore Kumar,"Yeh Sham Mastani (From ""Kati Patang"")",4.61425
04/01/2022 04:03,Kishore Kumar,"Pyar Diwana Hota Hai (From ""Kati Patang"")",0.917316667
04/01/2022 04:06,AP Dhillon,Brown Munde,3.2135
04/01/2022 04:09,AP Dhillon,Insane,3.434333333
04/01/2022 04:13,AP Dhillon,Excuses,2.9372
04/01/2022 04:16,AP Dhillon,MAJHE AALE,2.8387
04/01/2022 04:19,AP Dhillon,Saada Pyaar,3.560433333
04/01/2022 04:22,AP Dhillon,DESIRES,2.8
04/01/2022 04:24,AP Dhillon,Takeover,2.355133333
04/01/2022 04:24,AP Dhillon,Brown Munde,0.013166667
04/01/2022 04:24,AP Dhillon,Ma Belle,0.021166667
04/01/2022 04:25,AP Dhillon,Kirsaan,0.5935
04/01/2022 04:27,AP Dhillon,DESIRES,2.8
04/01/2022 04:31,AP Dhillon,Kirsaan,3.3394
04/01/2022 04:34,AP Dhillon,Saada Pyaar,3.560433333
04/01/2022 04:37,Gminxr,Hustlin',0.4502
04/01/2022 04:37,AP Dhillon,Ma Belle,2.6804
04/01/2022 04:43,Shailendra Singh,Main Shair To Nahin,5.562433333
04/01/2022 04:48,Asha Bhosle,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",0.824033333
04/01/2022 04:48,Udit Narayan,Pehla Nasha,4.856666667
04/01/2022 04:49,Kaash Paige,Frank Ocean,0.0035
04/01/2022 04:49,Atif Aslam,Tere Sang Yaara,0.039166667
04/01/2022 04:54,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),5.366666667
04/01/2022 04:56,Jesse Gallagher,The Snowbird Strut,2.469616667
04/01/2022 04:59,Jhené Aiko,P*ssY Fairy (OTW),3.031
04/01/2022 05:02,The Weeknd,Missed You - Bonus Track,2.408983333
04/01/2022 05:05,Bryce Vine,Drew Barrymore,3.185766667
04/01/2022 05:09,Verzache,Some Things,3.657133333
04/01/2022 05:12,Lauv,i'm so tired... - Stripped - Live in LA,3.127916667
04/01/2022 05:16,Olivia Rodrigo,drivers license,4.03355
04/01/2022 05:19,Justin Bieber,Intentions (feat. Quavo),3.547766667
04/01/2022 05:23,PARTYNEXTDOOR,Come and See Me (feat. Drake),3.924616667
04/01/2022 05:26,Kaash Paige,Soul Ties,3.03955
04/01/2022 05:26,Khalid,Motion,0.158633333
04/01/2022 13:29,Lil Tjay,Leaked (feat. Lil Wayne) - Remix,2.778266667
04/01/2022 13:33,Kendrick Lamar,LOVE. FEAT. ZACARI.,3.556666667
04/01/2022 13:36,Sik World,Idgaf,2.9237
04/01/2022 13:41,Drake,Fair Trade (with Travis Scott),4.852916667
04/01/2022 13:45,PARTYNEXTDOOR,Come and See Me (feat. Drake),3.924616667
04/01/2022 13:48,NAV,Tension,3.095983333
04/01/2022 13:50,Travis Scott,WAKE UP,1.905833333
04/01/2022 14:13,Travis Scott,WAKE UP,1.769333333
04/01/2022 14:17,Post Malone,White Iverson,0.996
04/01/2022 14:47,Post Malone,White Iverson,3.2881
04/01/2022 14:50,Travis Scott,R.I.P. SCREW,3.0935
04/01/2022 14:54,GASHI,My Year,3.1724
04/01/2022 14:57,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",3.27305
04/01/2022 15:43,G-Eazy,Remember You (feat. blackbear),0
04/01/2022 15:43,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),0
04/01/2022 15:46,Gunna,Helluva Price,2.429933333
04/01/2022 15:48,SSGKobe,thrax,0.02205
04/01/2022 15:48,SSGKobe,thrax,1.10305
04/01/2022 15:48,H.E.R.,Slide,0.000483333
04/01/2022 15:51,Pop Smoke,Mood Swings (feat. Lil Tjay),1.538666667
04/01/2022 15:55,Pop Smoke,Mood Swings (feat. Lil Tjay),2.0252
04/01/2022 15:58,Don Toliver,No Idea,2.573733333
04/01/2022 16:00,Lucky Daye,Concentrate,1.76295
04/01/2022 16:04,Drake,God's Plan,0.128166667
04/01/2022 16:04,Drake,Knife Talk (with 21 Savage ft. Project Pat),4.049416667
04/01/2022 18:03,Khalid,Motion,3.77305
04/01/2022 18:06,Lauv,Tattoos Together,3.110216667
04/01/2022 18:10,Jhené Aiko,B.S. (feat. H.E.R.),3.547766667
04/01/2022 18:15,Rappin' 4-Tay,Playaz Club,4.438883333
04/01/2022 18:18,QUIN,Mushroom Chocolate (with 6LACK),3.7773
04/01/2022 18:23,Lil Tjay,20/20,3.8408
04/01/2022 18:26,Glass Animals,Heat Waves,3.980083333
04/01/2022 18:30,Kaash Paige,Frank Ocean,2.756383333
04/01/2022 18:33,Russ,Missin You Crazy,3.778216667
04/01/2022 18:39,Drake,Losses,4.519716667
04/01/2022 18:42,Khalid,Location,3.651333333
04/01/2022 18:45,James Arthur,Say You Won't Let Go,2.978083333
04/01/2022 19:27,One Direction,No Control,3.328666667
04/01/2022 19:29,Ed Sheeran,Photograph,2.756
04/01/2022 21:33,James Arthur,Say You Won't Let Go,0.076833333
04/01/2022 22:16,Plain White T's,Hey There Delilah,0.102166667
04/01/2022 22:20,One Direction,Night Changes,0.04655
04/01/2022 22:20,Ed Sheeran,Perfect,0.051633333
04/01/2022 22:25,Roland Faunte,Hand Over Hand,0.0013
04/01/2022 22:25,Jess Benko,A Soulmate Who Wasn’t Meant to Be,5.275933333
04/01/2022 22:28,Arijit Singh,Roke Na Ruke Naina,0.164833333
04/01/2022 22:28,Jess Benko,A Soulmate Who Wasn’t Meant to Be,2.56425
04/01/2022 22:33,The Weeknd,Wicked Games,5.395766667
04/01/2022 22:36,NAV,Some Way,2.996216667
04/01/2022 22:40,The Weeknd,Heartless,3.195933333
04/01/2022 22:44,The Weeknd,Dark Times,4.344
04/01/2022 22:48,The Weeknd,Call Out My Name,3.806216667
04/01/2022 22:53,The Weeknd,All I Know,5.350433333
04/01/2022 22:56,The Weeknd,Missed You - Bonus Track,2.408983333
04/01/2022 23:00,The Weeknd,I Feel It Coming,4.486433333
04/01/2022 23:05,The Weeknd,Faith,4.720433333
04/01/2022 23:08,The Weeknd,Try Me,3.6851
04/01/2022 23:13,The Weeknd,Secrets,4.426666667
04/01/2022 23:18,The Weeknd,Thursday,5.333766667
04/01/2022 23:22,The Weeknd,Shameless,4.2251
04/01/2022 23:28,The Weeknd,Till Dawn (Here Comes The Sun),5.328216667
04/01/2022 23:58,The Weeknd,After Hours,0.280216667
05/01/2022 00:38,The Weeknd,After Hours,5.740466667
05/01/2022 00:42,The Weeknd,Hurt You,3.833766667
05/01/2022 00:46,The Weeknd,Snowchild,4.119766667
05/01/2022 00:50,The Weeknd,Reminder,3.648
05/01/2022 00:54,The Weeknd,Die For You,4.33755
05/01/2022 00:59,Future,Low Life (feat. The Weeknd),5.225766667
05/01/2022 01:03,The Weeknd,False Alarm,3.671766667
05/01/2022 01:07,The Weeknd,Nothing Compares - Bonus Track,3.7051
05/01/2022 01:13,The Weeknd,Escape From LA,5.932666667
05/01/2022 01:16,Belly,Die For It (ft. Nas),3.331433333
05/01/2022 01:24,The Weeknd,The Party & The After Party,7.656433333
05/01/2022 01:29,The Weeknd,Tell Your Friends,5.572216667
05/01/2022 01:35,The Weeknd,Loft Music,6.060666667
05/01/2022 01:39,Gesaffelstein,Lost in the Fire (feat. The Weeknd),3.368216667
05/01/2022 01:44,The Weeknd,The Morning,5.2071
05/01/2022 01:48,The Weeknd,Often - Kygo Remix,3.906666667
05/01/2022 01:52,The Weeknd,Prisoner,4.582666667
05/01/2022 01:56,The Weeknd,True Colors,3.43355
05/01/2022 02:00,The Weeknd,Wasted Times,3.67155
05/01/2022 02:04,The Weeknd,High For This,4.120433333
05/01/2022 02:08,The Weeknd,Alone Again,4.16755
05/01/2022 02:12,The Weeknd,Try Me,3.6851
05/01/2022 02:15,The Weeknd,Scared To Live,3.188433333
05/01/2022 02:18,The Weeknd,Call Out My Name - A Cappella,3.745766667
05/01/2022 02:22,The Weeknd,Six Feet Under,3.95955
05/01/2022 02:27,The Weeknd,Montreal,4.175333333
05/01/2022 02:34,The Weeknd,XO / The Host,7.399766667
05/01/2022 02:37,The Weeknd,Attention,3.294216667
05/01/2022 02:42,The Weeknd,Twenty Eight,4.30755
05/01/2022 02:45,The Weeknd,Sidewalks,3.856
05/01/2022 02:49,The Weeknd,Can't Feel My Face,3.558666667
05/01/2022 02:53,The Weeknd,I Was Never There,4.017766667
05/01/2022 05:46,The Weeknd,I Feel It Coming,0.000666667
05/01/2022 05:46,NAV,Some Way,0
05/01/2022 05:46,The Weeknd,Missed You - Bonus Track,0.027833333
05/01/2022 05:46,The Weeknd,All I Know,0.004016667
05/01/2022 05:46,The Weeknd,Wicked Games,0.028233333
05/01/2022 05:46,The Weeknd,Heartless,0.000383333
05/01/2022 05:46,The Weeknd,Call Out My Name,0.006033333
05/01/2022 05:46,The Weeknd,Dark Times,0.001283333
05/01/2022 05:46,The Weeknd,Faith,0.009133333
05/01/2022 05:51,The Weeknd,I Feel It Coming,4.486433333
05/01/2022 05:56,The Weeknd,Faith,4.720433333
05/01/2022 06:00,The Weeknd,Try Me,3.6851
05/01/2022 06:04,The Weeknd,Secrets,4.426666667
05/01/2022 06:10,The Weeknd,Thursday,5.333766667
05/01/2022 06:12,The Weeknd,Shameless,2.465683333
05/01/2022 06:17,The Weeknd,Till Dawn (Here Comes The Sun),5.328216667
05/01/2022 06:23,The Weeknd,After Hours,6.0171
05/01/2022 06:26,The Weeknd,Hurt You,2.3109
05/01/2022 06:30,The Weeknd,Snowchild,1.49905
05/01/2022 06:41,The Weeknd,Snowchild,0.040566667
05/01/2022 06:45,The Weeknd,Reminder,3.648
05/01/2022 06:46,The Weeknd,Die For You,1.252583333
05/01/2022 08:47,Plain White T's,Hey There Delilah,2.666166667
05/01/2022 08:51,Khalid,Better,3.823533333
05/01/2022 08:52,Harry Styles,Watermelon Sugar,0.009666667
05/01/2022 08:52,Harry Styles,Watermelon Sugar,0.029833333
05/01/2022 08:52,Angus & Julia Stone,Chateau,1.532533333
05/01/2022 08:52,Justin Bieber,Intentions (feat. Quavo),0.016333333
05/01/2022 08:52,AURORA,Runaway,0.017
05/01/2022 08:52,AURORA,Runaway,0.085833333
05/01/2022 08:56,H.E.R.,Slide,3.972016667
05/01/2022 09:00,The Hunna,She's Casual,3.062666667
05/01/2022 09:02,6LACK,Long Nights,2.617
05/01/2022 09:05,Ryan Caraveo,Nutcase,2.44565
05/01/2022 09:07,Lele Pons,Celoso,2.994883333
05/01/2022 09:12,6LACK,Cutting Ties,4.361716667
05/01/2022 09:14,Drake,Pain 1993 (with Playboi Carti),2.484616667
05/01/2022 09:18,Lil Tjay,20/20,3.8408
05/01/2022 09:21,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),2.764883333
05/01/2022 09:25,Drake,F*****g Fans,4.085516667
05/01/2022 09:29,Ed Sheeran,Perfect,4.39
05/01/2022 09:32,Lauv,For Now,3.154
05/01/2022 09:36,piri,soft spot,3.658816667
05/01/2022 09:39,Justin Bieber,Available,3.25555
05/01/2022 09:40,PARTYNEXTDOOR,SHOWING YOU,1.357883333
05/01/2022 09:41,Russ,"Psycho, Pt. 2",0.5
05/01/2022 09:58,The Weeknd,Die For You,0.0321
05/01/2022 09:59,The Weeknd,False Alarm,0.042133333
05/01/2022 09:59,Future,Low Life (feat. The Weeknd),0.049666667
05/01/2022 10:02,The Weeknd,Nothing Compares - Bonus Track,3.7051
05/01/2022 10:08,The Weeknd,Escape From LA,5.932666667
05/01/2022 10:12,Belly,Die For It (ft. Nas),3.331433333
05/01/2022 10:19,The Weeknd,The Party & The After Party,7.5069
05/01/2022 10:32,The Weeknd,Loft Music,5.025183333
05/01/2022 10:36,Gesaffelstein,Lost in the Fire (feat. The Weeknd),3.368216667
05/01/2022 10:41,The Weeknd,The Morning,5.2071
05/01/2022 10:45,The Weeknd,Often - Kygo Remix,3.906666667
05/01/2022 10:48,The Weeknd,Prisoner,2.869283333
05/01/2022 12:15,The Weeknd,Prisoner,0.1704
05/01/2022 12:19,Khalid,Better,1.57705
05/01/2022 17:01,Khalid,Better,0.95735
05/01/2022 17:54,Khalid,Better,1.879866667
05/01/2022 17:54,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",0.072583333
05/01/2022 17:57,BoyWithUke,Two Moons,3.441766667
05/01/2022 17:58,piri,soft spot,0.146433333
05/01/2022 18:01,Bryce Vine,Drew Barrymore,3.185766667
05/01/2022 18:04,H.E.R.,Slide,3.351183333
05/01/2022 18:08,The Weeknd,Starboy,3.840883333
05/01/2022 18:12,Lost Sky,Fearless,3.238066667
05/01/2022 18:15,Khalid,Love Lies (with Normani),3.361783333
05/01/2022 18:16,NF,Thing Called Love,0.0289
05/01/2022 18:16,Uzair Jaswal,Tere Bin Nahi Laage (Male Version),0.113933333
05/01/2022 18:19,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),3.516
05/01/2022 18:21,Lele Pons,Celoso,0.011883333
05/01/2022 18:21,NF,The Search,1.733783333
05/01/2022 18:24,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",2.62955
05/01/2022 18:27,Maroon 5,Maps,3.166
05/01/2022 18:30,Avicii,The Nights,2.9443
05/01/2022 18:32,One Direction,Girl Almighty,2.13295
05/01/2022 18:36,French Montana,Unforgettable,3.89835
05/01/2022 18:39,Ramz,Barking,3.380433333
05/01/2022 18:42,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) [Remix],2.768966667
05/01/2022 18:45,Khalid,Young Dumb & Broke,3.375766667
05/01/2022 18:49,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",3.72355
05/01/2022 18:52,Cardi B,I Like It,3.20355
05/01/2022 18:55,The Script,Hall of Fame (feat. will.i.am),3.37555
05/01/2022 18:59,Coldplay,Hymn for the Weekend,4.304433333
05/01/2022 19:02,Lost Frequencies,Are You With Me,2.300216667
05/01/2022 19:06,Akon,Right Now (Na Na Na),4.012433333
05/01/2022 19:10,David Guetta,Titanium (feat. Sia),4.084
05/01/2022 19:12,Sia,Cheap Thrills,2.604283333
05/01/2022 19:18,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,6.225766667
05/01/2022 19:21,Post Malone,Wow.,2.492433333
05/01/2022 19:24,Shawn Mendes,Treat You Better,3.132883333
05/01/2022 19:26,NAV,Tap (feat. Meek Mill),2.4713
05/01/2022 19:30,Powfu,The Story of the Paper Boy,0.154733333
05/01/2022 19:30,Ellie Goulding,Burn,3.853516667
05/01/2022 19:33,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,3.298883333
05/01/2022 19:34,Kaash Paige,SOS,0.5063
05/01/2022 19:38,MAGIC!,Rude,3.746216667
05/01/2022 19:41,Smash Mouth,All Star,3.33955
05/01/2022 19:44,Calvin Harris,This Is What You Came For (feat. Rihanna),3.702666667
05/01/2022 19:48,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),3.628433333
05/01/2022 19:50,Jonas Blue,Perfect Strangers,2.288116667
05/01/2022 19:54,DNCE,Cake By The Ocean,3.652433333
05/01/2022 19:58,Justin Bieber,Love Yourself,3.895333333
05/01/2022 20:01,Calvin Harris,My Way,3.65265
05/01/2022 20:02,Justin Bieber,Love Yourself,0.377433333
05/01/2022 20:05,Charlie Puth,Attention,0.004416667
05/01/2022 20:05,DJ Snake,Let Me Love You,3.382383333
05/01/2022 20:05,Calvin Harris,My Way,0.000783333
05/01/2022 20:05,Coldplay,Hymn for the Weekend,0
05/01/2022 20:05,DJ Snake,Talk,0.016216667
05/01/2022 20:08,Charlie Puth,Attention,3.479766667
05/01/2022 20:09,Calvin Harris,My Way,0.1725
05/01/2022 20:09,Juice WRLD,Lucid Dreams,0.095016667
05/01/2022 20:12,NAV,Some Way,0.012066667
05/01/2022 20:12,Juice WRLD,Lean Wit Me,2.92925
05/01/2022 20:12,Travis Scott,WAKE UP,0.01485
05/01/2022 20:12,Drake,IMY2 (with Kid Cudi),0.231766667
05/01/2022 20:13,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),1.2214
05/01/2022 20:16,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",3.257133333
05/01/2022 20:19,Roddy Ricch,Start Wit Me (feat. Gunna),2.64485
05/01/2022 20:22,Offset,Ric Flair Drip (with Metro Boomin),2.88
05/01/2022 20:24,Juice WRLD,Blood On My Jeans,2.57945
05/01/2022 20:26,gianni & kyle,do u even miss me at all?,1.8469
05/01/2022 20:29,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
05/01/2022 20:33,Travis Scott,CAN'T SAY,3.3068
05/01/2022 20:36,Drake,0 To 100 / The Catch Up,2.98295
05/01/2022 20:36,Chris Brown,No Guidance (feat. Drake),0.010416667
05/01/2022 20:36,G-Eazy,Remember You (feat. blackbear),0.2095
05/01/2022 20:36,Travis Scott,YOSEMITE,0.004066667
05/01/2022 20:36,Drake,Fair Trade (with Travis Scott),0.01485
05/01/2022 20:40,Ziad,OBLAK,0.237633333
05/01/2022 20:40,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",0.011783333
05/01/2022 20:40,Eminem,The Monster,4.1698
05/01/2022 20:46,Dandara,Pororoca - Mollono.Bass Remix,5.720483333
05/01/2022 20:49,Alesso,REMEDY,3.171583333
05/01/2022 20:50,Mandragora,It Might Have Been,1.140766667
05/01/2022 20:55,Marc Seguí,Tiroteo - Remix,5.35925
05/01/2022 20:59,Eminem,W.T.P.,3.96955
05/01/2022 21:00,LMFAO,Sexy And I Know It,0.015766667
05/01/2022 21:00,NAV,Perfect Timing (Intro),0.267066667
05/01/2022 21:00,dvsn,Think About Me,0.014833333
05/01/2022 21:03,Kendrick Lamar,HUMBLE.,2.95
05/01/2022 21:06,Russ,Some Time,3.288666667
05/01/2022 21:09,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),3.315033333
05/01/2022 21:11,Soulja Boy,She Make It Clap,1.85915
05/01/2022 21:14,Bryan Adams,Summer Of '69,3.600883333
05/01/2022 21:19,D12,Fight Music,4.35155
05/01/2022 21:22,Plain White T's,Hey There Delilah,3.87555
05/01/2022 21:25,Imagine Dragons,Believer,3.244
05/01/2022 21:30,Tove Lo,Stay High - Habits Remix,4.306433333
05/01/2022 21:33,Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),3.0606
05/01/2022 21:36,Bruno Mars,Leave The Door Open,3.586266667
05/01/2022 21:38,ODIE,North Face,1.3865
05/01/2022 22:13,ODIE,North Face,0.327566667
05/01/2022 22:16,Post Malone,Go Flex,2.99355
05/01/2022 22:19,Metro Boomin,10 Freaky Girls (with 21 Savage),3.47155
05/01/2022 22:20,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],1.085216667
05/01/2022 22:25,SZA,Love Galore (feat. Travis Scott),4.584666667
05/01/2022 22:27,Juice WRLD,All Girls Are The Same,2.76365
05/01/2022 22:31,Lil Tjay,Calling My Phone,3.4243
05/01/2022 22:34,Drake,One Dance,1.104666667
05/01/2022 22:53,Drake,One Dance,1.8001
05/01/2022 22:56,Metro Boomin,Space Cadet (feat. Gunna),3.387766667
05/01/2022 22:57,G-Eazy,No Limit,0.2285
05/01/2022 22:57,Lil Durk,India,1.274233333
05/01/2022 23:01,The Weeknd,Can't Feel My Face,3.558666667
05/01/2022 23:05,The Weeknd,Six Feet Under,3.959533333
05/01/2022 23:06,Future,Low Life (feat. The Weeknd),1.48485
05/01/2022 23:10,The Weeknd,Montreal,4.175333333
05/01/2022 23:18,The Weeknd,The Party & The After Party,7.2822
06/01/2022 01:08,Russ,"Psycho, Pt. 2",0.075166667
06/01/2022 01:13,The Weeknd,Wicked Games,5.395766667
06/01/2022 01:17,The Weeknd,True Colors,3.43355
06/01/2022 01:22,The Weeknd,Thursday,5.333766667
06/01/2022 01:27,The Weeknd,The Morning,5.2071
06/01/2022 01:32,The Weeknd,I Was Never There,4.017766667
06/01/2022 01:36,The Weeknd,Faith,4.720433333
06/01/2022 01:41,Future,Low Life (feat. The Weeknd),5.225766667
06/01/2022 01:46,The Weeknd,Reminder,3.648
06/01/2022 01:49,The Weeknd,Scared To Live,3.188433333
06/01/2022 01:52,The Weeknd,Call Out My Name - A Cappella,3.745766667
06/01/2022 01:56,The Weeknd,Snowchild,4.119766667
06/01/2022 02:01,The Weeknd,Call Out My Name,3.806216667
06/01/2022 02:03,The Weeknd,Missed You - Bonus Track,2.408983333
06/01/2022 02:08,The Weeknd,All I Know,5.350433333
06/01/2022 02:12,The Weeknd,Try Me,3.6851
06/01/2022 02:16,The Weeknd,High For This,3.926816667
06/01/2022 02:26,Atif Aslam,Tajdar-E-Haram Coke Studio Season 8,10.27515
06/01/2022 02:32,Amit Trivedi,Tu Hi Hai,3.327383333
06/01/2022 02:35,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",3.302083333
06/01/2022 02:53,Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",0.72545
06/01/2022 02:58,Pritam,Mere Bina,4.826
06/01/2022 03:02,Atif Aslam,Main Rang Sharbaton Ka,4.385866667
06/01/2022 03:07,KK,Beete Lamhein,4.971183333
06/01/2022 03:11,Pritam,Subhanallah,4.161783333
06/01/2022 03:16,A.R. Rahman,Jashn-E-Bahaaraa,5.252883333
06/01/2022 03:20,Arko,Meherbani,4.05985
06/01/2022 03:21,Akhil,"Duniyaa (From ""Luka Chuppi"")",0
06/01/2022 03:25,Akhil Sachdeva,"Humsafar (From ""Badrinath Ki Dulhania"")",4.474383333
06/01/2022 03:30,Rashid Ali,Kahin To,5.053433333
06/01/2022 03:35,Yashita Sharma,Gallan Goodiyaan,4.941666667
06/01/2022 03:38,Chamath Sangeeth,Manike Mage Hithe,2.712866667
06/01/2022 03:40,Atif Aslam,Woh Lamhe Woh Baatein,2.821433333
06/01/2022 13:41,The Weeknd,The Party & The After Party,0.375183333
06/01/2022 13:47,The Weeknd,All I Know,5.350433333
06/01/2022 13:55,The Weeknd,Tell Your Friends,1.36235
06/01/2022 14:05,The Weeknd,Tell Your Friends,0.0585
06/01/2022 14:07,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1.958383333
06/01/2022 14:30,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,0.667633333
06/01/2022 14:31,Tony Montana Music,Bala - Original Mix,0.29715
06/01/2022 14:34,Kygo,Stranger Things (feat. OneRepublic),3.690666667
06/01/2022 14:38,Kehlani,Nights Like This (feat. Ty Dolla sign),3.363116667
06/01/2022 14:41,Charlie Puth,One Call Away,2.790533333
06/01/2022 19:58,Charlie Puth,One Call Away,0.096833333
06/01/2022 20:01,keshi,2 soon,3.441833333
06/01/2022 20:04,KSI,Holiday,3.228883333
06/01/2022 20:08,H.E.R.,Slide,3.972016667
06/01/2022 20:12,Neanderthal,Get Out of My Head,3.833333333
06/01/2022 20:17,Angus & Julia Stone,Chateau,4.559333333
06/01/2022 20:20,Jhené Aiko,B.S. (feat. H.E.R.),3.547766667
06/01/2022 20:23,Lauv,For Now,3.154
06/01/2022 20:27,Summer Walker,My Affection (with PARTYNEXTDOOR),3.56555
06/01/2022 20:31,Jeremy Zucker,julia,4.347766667
06/01/2022 20:36,Lil Tjay,Calling My Phone,3.4243
06/01/2022 20:39,PARTYNEXTDOOR,SHOWING YOU,3.008083333
06/01/2022 20:42,Ruel,too many feelings,3.115583333
06/01/2022 20:43,6LACK,ATL Freestyle,1.625733333
