endTime,artistName,trackName,msPlayed,Language
2021-01-25 16:58,Garrett Nash,feelings fade,4983,en
2021-01-25 16:58,Garrett Nash,be,185066,en
2021-01-25 17:01,Shawn Mendes,Treat You Better,187973,en
2021-01-25 17:04,6LACK,Know My Rights (feat. Lil Baby),1082,en
2021-01-25 17:04,Hailee Steinfeld,Starving - Acoustic,155701,en
2021-01-25 17:04,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",1000,cy
2021-01-25 17:04,Lauv,Changes,2130,en
2021-01-25 17:07,Ali Gatie,What If I Told You That I Love You,193667,en
2021-01-25 17:08,Jeremy Zucker,"we're fucked, it's fine",79259,en
2021-01-25 20:00,Kalyanji-Anandji,Neele Neele Ambar Par - Male Version,298718,kn
2021-01-25 20:05,Kishore Kumar,"Pyar Diwana Hota Hai (From ""Kati Patang"")",284133,hi
2021-01-25 20:08,Mohammed Rafi,"Gulabi Ankhen - From ""The Train""",197293,hi
2021-01-25 20:10,Kishore Kumar,"Chhu Kar Mere Manko - From ""Yaarana""",120039,hi
2021-01-26 04:36,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,394296,en
2021-01-26 04:39,Arizona Zervas,ROXANNE,163636,en
2021-01-26 04:41,Sharry Mann,3 Peg,129007,en
2021-01-26 04:45,NAV,TTD,242586,en
2021-01-26 04:47,Bazzi,No Way!,112105,en
2021-01-26 04:48,Shawn Mendes,Stitches,58394,en
2021-01-26 04:50,Bazzi,BRB,160581,en
2021-01-26 04:55,NF,Grindin',277293,is
2021-01-26 04:55,Post Malone,Spoil My Night (feat. Swae Lee),10002,en
2021-01-27 08:36,Todiefor,Tunak Tunak Tun (Remix) (feat. Daler Mehndi),3360,id
2021-01-27 08:36,Post Malone,Spoil My Night (feat. Swae Lee),6246,en
2021-01-27 08:37,Yellow Claw,City on Lockdown (feat. Juicy J & Lil Debbie),6143,en
2021-01-27 08:38,Calvin Harris,Summer,64050,en
2021-01-27 08:41,Pop Smoke,Dior,216386,en
2021-01-27 08:48,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,394296,en
2021-01-27 08:51,Summer Walker,My Affection (with PARTYNEXTDOOR),162618,en
2021-01-27 10:06,AP Dhillon,Brown Munde,46687,en
2021-01-27 11:55,Summer Walker,My Affection (with PARTYNEXTDOOR),146885,en
2021-01-27 11:57,DJ Khaled,POPSTAR (feat. Drake),23051,en
2021-01-27 11:57,DaniLeigh,Easy,66566,en
2021-01-27 11:58,6LACK,First Fuck,4925,en
2021-01-27 11:58,Kehlani,Toxic,12700,en
2021-01-27 11:58,SZA,Hit Different,7278,en
2021-01-27 11:58,Yung Bleu,You’re Mines Still (feat. Drake),14171,en
2021-01-27 11:58,Jacquees,You,11577,en
2021-01-27 11:59,Brent Faiyaz,Dead Man Walking,16990,en
2021-01-27 12:00,DaniLeigh,Easy,109241,en
2021-01-27 14:36,DaniLeigh,Easy,36056,en
2021-01-27 14:38,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,143226,en
2021-01-27 14:42,Brent Faiyaz,Dead Man Walking,247079,en
2021-01-27 14:45,Col3trane,Clutch (feat. Kiana Ledé),206680,en
2021-01-27 14:49,Vedo,You Got It,201586,en
2021-01-27 14:52,SZA,Hit Different,202007,en
2021-01-27 15:00,SZA,Love Galore (feat. Travis Scott),275080,en
2021-01-27 15:03,Tory Lanez,10 F*CKS (with Mansa),169763,en
2021-01-27 15:06,Bryson Tiller,Canceled,183960,en
2021-01-27 15:10,Roy Woods,Drama (feat. Drake),251859,en
2021-01-27 15:11,Popcaan,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),44553,en
2021-01-27 18:18,Popcaan,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),205486,en
2021-01-27 18:47,MarMar Oso,Ruthless (Nice Guys Always Finish Last),12860,en
2021-01-28 19:23,HVME,Goosebumps,160194,en
2021-01-28 19:27,AP Dhillon,Brown Munde,254400,en
2021-01-28 19:31,Roddy Ricch,The Box,196652,en
2021-01-28 19:34,5 Seconds of Summer,Ghost Of You,197411,en
2021-01-28 19:37,JP Saxe,If The World Was Ending,169776,en
2021-01-28 22:29,Pritam,Mere Bina,289560,hi
2021-01-28 22:34,Mohit Chauhan,Tum Ho,316500,hi
2021-01-29 04:37,Atif Aslam,Tu Jaane Na,298060,mr
2021-01-29 05:55,DaniLeigh,Easy,186586,en
2021-01-29 05:59,6LACK,Seasons (feat. Khalid),250001,en
2021-01-29 06:03,Sidhu Moose Wala,Jaat Da Muqabala,204360,kn
2021-01-29 06:05,Chelsea Cutler,please,117526,en
2021-01-29 07:22,Amelie Lens,The Future,2890,en
2021-01-29 07:26,Calvin Harris,Summer,222533,en
2021-01-29 07:27,Panjabi MC,Mundian to Bach Ke,3520,hi
2021-01-29 07:31,G-Eazy,Tumblr Girls (feat. Christoph Andersson),255680,en
2021-01-29 07:34,Jeremy Zucker,wildfire,163000,en
2021-01-29 07:37,Bazzi,Why,148259,en
2021-01-29 07:40,Sam Smith,Too Good At Goodbyes,201000,en
2021-01-29 07:45,Travis Scott,WAKE UP,231963,en
2021-01-29 07:50,Kygo,Firestone,271640,en
2021-01-29 07:54,Kalash,Mwaka Moon,237706,sw
2021-01-29 07:57,XXXTENTACION,Moonlight,135090,en
2021-01-29 08:43,Khesari Lal Yadav,Thik Hai,0,hi
2021-01-29 08:43,bülow,Like This Guy,597,en
2021-01-29 08:43,bülow,Honor Roll,0,en
2021-01-29 08:43,Imran Khan,Bewafa,350,ha
2021-01-29 08:43,Ed Sheeran,Photograph,621,en
2021-01-29 08:43,Shakka,Rollin' (feat. Frisco),747,en
2021-01-29 08:43,Kendrick Lamar,King Kunta,0,fi
2021-01-29 08:46,Kid Cudi,4 Da Kidz,184240,bg
2021-01-29 08:49,Kid Cudi,The Pale Moonlight,176293,en
2021-01-29 08:51,Kid Cudi,Damaged,150853,en
2021-01-29 08:55,Kid Cudi,Rockstar Knights (with Trippie Redd),231466,en
2021-01-29 08:57,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),135335,en
2021-01-29 09:02,NF,Time,172873,en
2021-01-29 10:04,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),167364,en
2021-01-29 10:10,Kid Cudi,Lord I Know,212040,en
2021-01-29 10:12,DaBaby,PRACTICE,0,en
2021-01-29 10:12,Vedo,You Got It,1944,en
2021-01-29 10:12,AP Dhillon,Brown Munde,35126,en
2021-01-29 10:12,AP Dhillon,Brown Munde,12631,en
2021-01-29 10:12,Pink Sweat$,Cocaine,3164,en
2021-01-29 10:12,DaniLeigh,Easy,2617,en
2021-01-29 10:13,SahBabii,Anime World,2866,en
2021-01-29 10:14,AP Dhillon,Brown Munde,62556,en
2021-01-29 10:14,DaniLeigh,Easy,43182,en
2021-01-29 11:35,The Strokes,"Call It Fate, Call It Karma",2361,en
2021-01-29 11:35,AP Dhillon,Brown Munde,983,en
2021-01-29 11:35,DaniLeigh,Easy,44567,en
2021-01-29 11:38,Calvin Harris,Summer,191426,en
2021-01-29 11:38,Russ,Psycho,1600,en
2021-01-29 11:46,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,394296,en
2021-01-29 11:47,SahBabii,Anime World,60135,en
2021-01-29 11:55,Mukesh,Kabhi Kabhi Mere Dil Mein - Duet,19470,hi
2021-01-29 11:55,Ivan B,Need You Still (feat. Keith Fontano),18630,en
2021-01-29 11:55,Zac Efron,Rewrite The Stars,681,en
2021-01-29 11:55,G-Eazy,Some Kind Of Drug (feat. Marc E. Bassy),2690,en
2021-01-29 11:57,6ix9ine,KIKA,119600,yo
2021-01-29 12:03,AP Dhillon,Brown Munde,80262,en
2021-01-29 12:06,DaniLeigh,Easy,186586,en
2021-01-29 12:07,The Strokes,"Call It Fate, Call It Karma",66979,en
2021-01-29 12:07,Calvin Harris,Summer,2516,en
2021-01-29 12:07,JANAGA,Малыш - XZEEZ & Ablaikan Remix,2208,ru
2021-01-29 12:07,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",23,en
2021-01-29 12:07,Niall Horan,Put A Little Love On Me,514,en
2021-01-29 12:11,Summer Walker,My Affection (with PARTYNEXTDOOR),213933,en
2021-01-29 12:14,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",15131,en
2021-01-29 12:14,Kaash Paige,Soul Ties,182373,en
2021-01-29 12:17,Kaash Paige,Love Songs - Bonus,11893,en
2021-01-29 12:17,Kaash Paige,Love Songs - Bonus,148640,en
2021-01-29 12:24,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,383617,en
2021-01-29 12:36,Jack Ü,Mind (feat. Kai),214200,en
2021-01-29 12:40,Garrett Nash,the broken hearts club,2760,en
2021-01-29 12:40,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",32653,en
2021-01-29 12:40,Internet Money,Thrusting (feat. Swae Lee & Future),222680,en
2021-01-29 12:42,Kid Cudi,Tequila Shots,2148,en
2021-01-29 12:45,Jhené Aiko,P*$$Y Fairy (OTW),181860,en
2021-01-29 12:48,6LACK,First Fuck,205489,en
2021-01-29 12:52,DJ Khaled,POPSTAR (feat. Drake),5441,en
2021-01-29 12:52,Don Toliver,After Party,47358,en
2021-01-29 12:52,Aaryan Shah,Demon Time,1514,en
2021-01-29 12:57,Milky Chance,Stolen Dance,313684,en
2021-01-29 13:00,Post Malone,No Option,179826,en
2021-01-29 13:04,Kid Cudi,Day 'n' Nite,222066,en
2021-01-29 13:08,Aaron Smith,Dancin - Krono Remix,781,sl
2021-01-29 13:08,Petit Biscuit,Sunset Lover,237792,en
2021-01-30 04:56,NF,Time,239230,en
2021-01-30 04:57,Alan Walker,Tired,92679,en
2021-01-30 05:00,Bazzi,I.F.L.Y.,165714,en
2021-01-30 05:02,PARTYNEXTDOOR,ANOTHER DAY,5070,en
2021-01-30 05:02,Futuristic,Epiphany (feat. NF),50083,en
2021-01-30 05:30,Aaron Smith,Dancin - Krono Remix,255241,sl
2021-01-30 05:30,Mac Miller,Self Care,22929,en
2021-01-30 05:32,Blxst,Overrated,51850,en
2021-01-30 05:36,Kid Cudi,Marijuana,260200,hr
2021-01-30 05:39,Lauv,Chasing Fire - Stripped – Live in London,213000,en
2021-01-30 06:27,Kaash Paige,Love Songs - Bonus,71300,en
2021-01-30 09:22,Kendrick Lamar,Money Trees,386906,en
2021-01-30 09:26,Taylor Swift,Wildest Dreams,220440,en
2021-01-30 09:29,Cheat Codes,Feels Great (feat. Fetty Wap & CVBZ),193568,en
2021-01-30 09:32,Tiagz,They Call Me Tiago (Her Name Is Margo),154455,en
2021-01-30 09:35,Kina,I've Changed for You,196414,en
2021-01-30 09:40,Pangal,Rito,276716,fil
2021-01-30 11:27,Russ,"Psycho, Pt. 2",161985,en
2021-01-30 11:31,The Weeknd,Sidewalks,231360,en
2021-01-30 11:34,Jacquees,You,192069,en
2021-01-30 15:46,Bryson Tiller,Run Me Dry,169266,en
2021-01-30 15:50,Drake,0 To 100 / The Catch Up,275226,en
2021-01-30 15:54,NF,Lie,209213,en
2021-01-30 15:56,Drake,Chicago Freestyle (feat. Giveon),101742,en
2021-01-31 06:16,"Tyler, The Creator","You're A Mean One, Mr. Grinch",39700,en
2021-01-31 06:20,Vedo,You Got It,201586,en
2021-01-31 06:24,Lauv,Enemies,194754,en
2021-01-31 06:25,Drake,Jorja Interlude,66862,mt
2021-01-31 07:17,Jack Ü,Mind (feat. Kai),1826,en
2021-01-31 07:22,AP Dhillon,Brown Munde,254400,en
2021-01-31 07:22,Imagine Dragons,Natural,48255,en
2021-01-31 07:24,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,83410,en
2021-01-31 09:00,Brent Faiyaz,Trust,31970,en
2021-01-31 09:00,Brent Faiyaz,Dead Man Walking,20434,en
2021-01-31 09:01,Brent Faiyaz,Rehab (Winter In Paris),6611,en
2021-01-31 09:01,Brent Faiyaz,Fuck The World (Summer in London),5353,en
2021-01-31 09:02,Drake,Chicago Freestyle (feat. Giveon),4950,en
2021-01-31 09:02,Brent Faiyaz,First World Problemz / Nobody Carez,2881,en
2021-01-31 09:02,Giveon,When It's All Said And Done,788,en
2021-01-31 09:02,Giveon,Heartbreak Anniversary,8364,en
2021-01-31 09:02,Brent Faiyaz,Dead Man Walking,56881,en
2021-01-31 09:02,Giveon,Still Your Best,1385,en
2021-01-31 09:02,Giveon,Like I Want You,3852,en
2021-01-31 09:03,Giveon,Last Time (feat. Snoh Aalegra),65166,en
2021-01-31 09:04,Giveon,Stuck On You,11693,en
2021-01-31 09:04,Dylan Sinclair,Just Anybody,1741,en
2021-01-31 09:04,Dylan Sinclair,Home,13447,en
2021-01-31 09:04,Jword,Unlimited Hours,29936,en
2021-01-31 09:05,Dylan Sinclair,All I Need,10059,en
2021-01-31 09:05,Jovan Perez,Addicted - Acoustic,2630,en
2021-01-31 09:06,Jovan Perez,feel again,55648,en
2021-01-31 09:08,Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",106577,en
2021-01-31 09:08,Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",14071,en
2021-01-31 09:09,Giveon,Last Time (feat. Snoh Aalegra),24928,en
2021-01-31 11:38,Kaash Paige,Love Songs - Bonus,27290,en
2021-01-31 11:42,SZA,Love Galore (feat. Travis Scott),275080,en
2021-01-31 11:44,PARTYNEXTDOOR,LET'S GET MARRIED,50779,en
2021-01-31 11:49,PARTYNEXTDOOR,GIRL FROM OAKLAND,260050,en
2021-01-31 11:53,PARTYNEXTDOOR,JUS KNOW (feat. Travis Scott),261003,en
2021-01-31 11:57,PARTYNEXTDOOR,DON'T WORRY (feat. Ca$h Out),237714,en
2021-01-31 12:04,PARTYNEXTDOOR,PEACE OF MIND,303030,en
2021-01-31 12:06,PARTYNEXTDOOR,GIRL FROM OAKLAND,2860,en
2021-01-31 12:06,PARTYNEXTDOOR,PEACE OF MIND,520,en
2021-01-31 12:06,PARTYNEXTDOOR,RENDEZVOUS,155654,en
2021-01-31 12:11,PARTYNEXTDOOR,FREAK IN YOU,229829,en
2021-01-31 12:45,One Direction,A.M.,5974,en
2021-01-31 12:45,Kid Cudi,Rockstar Knights (with Trippie Redd),23,en
2021-01-31 12:45,Shawn Mendes,Fallin' All In You,0,en
2021-01-31 12:49,Kid Cudi,Rockstar Knights (with Trippie Redd),231466,en
2021-01-31 12:49,Shawn Mendes,Fallin' All In You,7352,en
2021-01-31 16:12,GASHI,My Year,13864,en
2021-01-31 16:12,The Chainsmokers,Everybody Hates Me,223466,en
2021-01-31 17:31,Bruno Mars,Runaway Baby,49840,en
2021-01-31 17:32,LANY,Hurts,0,en
2021-01-31 17:32,Bazzi,Mirror,3443,en
2021-01-31 17:36,Cardi B,I Like It,253390,en
2021-01-31 17:38,Belly,What You Want,150301,en
2021-01-31 17:40,Belly,What You Want,45635,en
2021-01-31 17:43,NAV,Never Change,149473,en
2021-01-31 17:44,Alan Walker,Tired,73393,en
2021-01-31 17:46,The Weeknd,Till Dawn (Here Comes The Sun),56722,en
2021-01-31 17:48,Post Malone,Wow.,102438,en
2021-01-31 18:07,LANY,It Was Love,1073,en
2021-01-31 18:11,The Weeknd,Reminder,218880,en
2021-01-31 18:15,G-Eazy,Everything Will Be OK (feat. Kehlani),259570,en
2021-01-31 20:06,SZA,Love Galore (feat. Travis Scott),228990,en
2021-01-31 22:10,Jeremy Zucker,talk is overrated,1484,en
2021-01-31 22:10,Pritam,Channa Mereya,0,kn
2021-01-31 22:10,Atif Aslam,Tu Jaane Na,161,mr
2021-01-31 22:10,Kid Ink,YUSO (feat. Lil Wayne & Saweetie),7090,en
2021-01-31 22:10,Pritam,Bulleya,404,kn
2021-01-31 22:10,Badshah,"Akh Lad Jaave (From ""Loveyatri"")",17187,mr
2021-01-31 22:10,Badshah,"Akh Lad Jaave (From ""Loveyatri"")",596,mr
2021-01-31 22:10,Arijit Singh,"Raabta (From ""Agent Vinod)",0,hi
2021-01-31 22:10,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",0,en
2021-01-31 22:10,Atif Aslam,Kuch Is Tarah,23,hi
2021-01-31 22:10,Eluzai,call my friends...,308,en
2021-01-31 22:10,Pritam,Kyon,0,hi
2021-01-31 22:15,Pritam,Jiyein Kyun,264962,hi
2021-01-31 22:20,Palak Muchhal,"Chahun Main Ya Naa (From ""Aashiqui 2"")",304899,hi
2021-01-31 22:25,Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",21257,hi
2021-01-31 22:25,Atif Aslam,Kuch Is Tarah,313825,hi
2021-02-01 06:31,AP Dhillon,Brown Munde,254400,en
2021-02-01 06:34,Russ,Manifest,7522,en
2021-02-01 06:34,Arizona Zervas,ROXANNE - Remix,174548,en
2021-02-01 06:34,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,1264,en
2021-02-01 06:36,Dominique L.P. Saunders,She Wanna Ride,96629,en
2021-02-01 06:36,Post Malone,Hollywood's Bleeding,78,en
2021-02-01 06:37,One Direction,Change My Mind,1415,en
2021-02-01 06:37,Anuv Jain,Ocean,1221,en
2021-02-01 06:37,StaySolidRocky,Party Girl,89911,en
2021-02-01 06:40,Internet Money,Thrusting (feat. Swae Lee & Future),172126,en
2021-02-01 07:46,Internet Money,Thrusting (feat. Swae Lee & Future),32556,en
2021-02-01 07:49,Internet Money,Thrusting (feat. Swae Lee & Future),173078,en
2021-02-01 07:52,Jeremy Zucker,Heavy,192053,en
2021-02-01 07:55,Post Malone,Staring At The Sun (feat. SZA),168280,en
2021-02-01 07:57,Migos,Danger (with Migos & Marshmello),37291,en
2021-02-01 08:01,Stay Flee Get Lizzy,Ay Caramba,211525,fil
2021-02-01 08:04,PARTYNEXTDOOR,TURN UP,208762,en
2021-02-01 08:08,Lil Skies,Fidget,211862,en
2021-02-01 08:12,Mandragora,It Might Have Been,236446,en
2021-02-01 08:17,Izzamuzzic,Adventure - Original Mix,319225,en
2021-02-01 08:20,Drake,Jungle,126860,en
2021-02-01 08:22,Bazzi,Dreams,147020,en
2021-02-01 08:24,Stefan Eli,Pink Smoke,130171,en
2021-02-01 08:26,NAV,Turks (feat. Travis Scott),19377,en
2021-02-01 08:33,bbno$,bad thoughts,1561,en
2021-02-01 08:33,Future,Mask Off,88227,en
2021-02-01 08:37,Cardi B,Bodak Yellow,223712,en
2021-02-01 08:40,Kid Cudi,Lord I Know,212040,en
2021-02-01 08:43,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),165893,en
2021-02-01 08:46,Drake,God's Plan,198973,en
2021-02-01 08:47,The Weeknd,Blinding Lights,19292,en
2021-02-02 06:33,The Weeknd,Blinding Lights,172518,en
2021-02-02 06:38,Lauv,i'm so tired...,162586,en
2021-02-02 06:39,Jawad Ahmad,Samjhawan,35717,hi
2021-02-02 06:42,One Direction,Spaces,182097,en
2021-02-02 06:43,Lauv,There's No Way - Synapson Remix,163,en
2021-02-02 06:43,Alyssa Mendonsa,Khaabon Ke Parinday,2578,hi
2021-02-02 06:43,Finding Hope,03:00,4384,und
2021-02-02 06:43,Alan Walker,Tired - Kygo Remix,16611,en
2021-02-02 06:43,NF,Paralyzed,80,en
2021-02-02 06:43,Jaden,On My Own,695,en
2021-02-02 08:04,ZAYN,PILLOWTALK,0,en
2021-02-02 08:04,mike.,21 Sadness,0,en
2021-02-02 08:04,Drake,Mob Ties,272,en
2021-02-02 08:04,Charlie Puth,Attention,0,en
2021-02-02 08:04,Bazzi,BRB,0,en
2021-02-02 08:04,BIA,FREE BIA (1ST DAY OUT),0,en
2021-02-02 08:08,Drake,Mob Ties,205146,en
2021-02-02 08:11,mike.,21 Sadness,155791,en
2021-02-02 08:14,Syd,Over (feat. 6LACK),190960,en
2021-02-02 08:18,LMFAO,Sexy And I Know It,199480,en
2021-02-02 08:22,G-Eazy,Let's Get Lost (feat. Devon Baldwin),240680,en
2021-02-02 08:27,Coldplay,Everglow,282693,en
2021-02-02 08:28,NAV,Price On My Head (feat. The Weeknd),310,en
2021-02-02 08:28,Bazzi,Mine,620,en
2021-02-02 08:28,Showtek,Booyah,1152,hi
2021-02-02 08:28,Bazzi,Soarin,0,en
2021-02-02 08:28,Chelsea Cutler,Too Much I Miss You,91205,en
2021-02-02 08:28,Tiagz,They Call Me Tiago (Her Name Is Margo),486,en
2021-02-02 08:28,Kodaline,Follow Your Fire,826,en
2021-02-02 08:32,Babalos,Snow Crystal,153,en
2021-02-02 08:32,Sidhu Moose Wala,Jaat Da Muqabala,0,kn
2021-02-02 08:32,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",515,en
2021-02-02 08:32,The Tokens,The Lion Sleeps Tonight (Wimoweh),4075,en
2021-02-02 08:32,Lil Uzi Vert,Myron,23,en
2021-02-02 08:32,Coldplay,Hymn for the Weekend,242828,en
2021-02-02 08:38,Babalos,Snow Crystal,322063,en
2021-02-02 08:38,Sidhu Moose Wala,Jaat Da Muqabala,3429,kn
2021-02-02 08:38,Timmy Trumpet,Punjabi,966,en
2021-02-02 08:39,Dean Lewis,Be Alright,98136,en
2021-02-02 08:45,LANY,Super Far,303861,en
2021-02-02 08:49,SZA,Love Galore (feat. Travis Scott),275080,en
2021-02-02 08:52,Drake,War,180000,en
2021-02-02 08:52,Lady Gaga,Shallow,16744,en
2021-02-02 08:57,Bad Bunny,Callaita,250533,ga
2021-02-02 09:00,MC Fioti,Bum Bum Tam Tam,213988,bg
2021-02-02 09:04,G-Eazy,Some Kind Of Drug (feat. Marc E. Bassy),222466,en
2021-02-02 09:08,NAV,Lonely,211251,en
2021-02-02 11:46,Iyaz,Replay,23,en
2021-02-02 11:46,NF,How Could You Leave Us,0,en
2021-02-02 11:46,Lorin,Why You,0,en
2021-02-02 11:46,Vedo,You Got It,165,en
2021-02-02 11:46,Harrdy Sandhu,Backbone,0,en
2021-02-02 11:46,Post Malone,Die For Me (feat. Future & Halsey),5008,en
2021-02-02 11:46,NAV,Lonely,4101,en
2021-02-02 11:47,Julia Michaels,Deep,650,en
2021-02-02 11:47,Travis Scott,"The Plan - From the Motion Picture ""TENET""",0,en
2021-02-02 11:47,Russ,Take It All in (feat. Rexx Life Raj),1615,en
2021-02-02 11:47,Bazzi,Somebody,0,en
2021-02-02 11:47,G-Eazy,Just Believe,216,en
2021-02-02 11:49,XXXTENTACION,the remedy for a broken heart (why am I so in love),160184,en
2021-02-02 11:53,Neeraj Shridhar,Maine Tujhko Dekha,207393,hi
2021-02-02 11:54,Jeremy Zucker,not ur friend,0,en
2021-02-02 11:54,Megan Thee Stallion,Savage,65559,en
2021-02-02 11:58,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,190532,en
2021-02-02 12:02,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,180099,en
2021-02-02 12:06,Chris Brown,No Guidance (feat. Drake),260640,en
2021-02-02 12:11,Post Malone,White Iverson,256533,en
2021-02-02 12:14,Bryson Tiller,Don't,198293,en
2021-02-02 12:17,Kaash Paige,London,167840,en
2021-02-02 12:20,bülow,Sweet Little Lies,175053,en
2021-02-02 12:24,6LACK,Seasons (feat. Khalid),250001,en
2021-02-02 12:27,AJ Tracey,Ladbroke Grove,190537,en
2021-02-02 12:31,Ellie Goulding,Burn,231211,en
2021-02-02 12:33,Russ,CIVIL WAR - Bonus,144506,en
2021-02-02 12:46,Arman Cekin,Sever the Ties (feat. Esther Sparkes),28825,en
2021-02-02 14:35,Arman Cekin,Sever the Ties (feat. Esther Sparkes),297915,en
2021-02-02 14:38,Logic,1-800-273-8255,179469,und
2021-02-02 14:41,Regard,Ride It,157605,en
2021-02-02 14:54,The Neighbourhood,Daddy Issues,283626,en
2021-02-02 14:54,Jeremy Zucker,you were good to me,23,en
2021-02-02 14:54,NF,Lost In The Moment,0,en
2021-02-02 14:59,Pop Smoke,Mood Swings (feat. Lil Tjay),316624,en
2021-02-02 15:03,DJ Snake,Middle,220573,en
2021-02-02 15:07,Calvin Harris,This Is What You Came For (feat. Rihanna),222160,en
2021-02-02 15:09,Lotto Boyzz,+44,148510,und
2021-02-02 16:26,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,386950,en
2021-02-02 17:48,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,2703,en
2021-02-02 17:52,Erikthemc,"I Spoke to the Devil in Miami, He Said Everything Would Be Fine (Remix)",6305,en
2021-02-02 17:52,The Weeknd,Shameless,253506,en
2021-02-02 17:52,Aya Nakamura,40%,25667,und
2021-02-02 19:22,Atif Aslam,Aadat,1110,hi
2021-02-02 19:22,Arijit Singh,"Raabta (From ""Agent Vinod)",55222,hi
2021-02-02 19:23,Pritam,Jiyein Kyun,7448,hi
2021-02-02 19:23,Internet Money,Thrusting (feat. Swae Lee & Future),48607,en
2021-02-02 19:26,Kaash Paige,Love Songs - Bonus,148640,en
2021-02-02 19:26,Jaden,SOHO,10301,en
2021-02-02 19:30,Arijit Singh,"Raabta (From ""Agent Vinod)",212444,hi
2021-02-02 19:34,Sachin-Jigar,Saibo,724,ja
2021-02-02 19:34,Ammy Virk,Daryaa,93,so
2021-02-02 19:34,James,Bheegi Bheegi,287692,hi
2021-02-02 19:34,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",1155,en
2021-02-02 19:40,Atif Aslam,Aadat,333740,hi
2021-02-02 19:45,Atif Aslam,Kuch Is Tarah,313825,hi
2021-02-02 19:51,Pritam,Tum Se Hi,321225,hi
2021-02-02 19:54,Jasleen Royal,Kho Gaye Hum Kahan,213055,hi
2021-02-02 19:58,Pritam,Bulleya,205338,kn
2021-02-02 20:03,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",341054,hi
2021-02-02 20:07,A.R. Rahman,Maa Tujhe Salaam - Live,235785,hi
2021-02-02 20:08,Atif Aslam,Main Rang Sharbaton Ka,2240,hi
2021-02-02 20:08,A.R. Rahman,Kun Faya Kun,5468,ar
2021-02-02 20:13,Atif Aslam,Main Rang Sharbaton Ka,263152,hi
2021-02-02 22:18,Atif Aslam,Tajdar-E-Haram Coke Studio Season 8,603587,hi
2021-02-04 05:28,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",384,en
2021-02-04 05:28,Kaash Paige,Love Songs - Bonus,3885,en
2021-02-04 05:28,Dave,Location (feat. Burna Boy),4435,en
2021-02-04 05:28,Dave,Location (feat. Burna Boy),8438,en
2021-02-04 05:28,Dave,Location (feat. Burna Boy),19455,en
2021-02-04 05:28,Pritam,Mere Bina,1446,hi
2021-02-04 05:30,Dave,Location (feat. Burna Boy),111741,en
2021-02-04 06:13,Giveon,Last Time (feat. Snoh Aalegra),193849,en
2021-02-04 06:17,Lauv,The Other - DallasK Remix,213087,en
2021-02-04 06:21,AP Dhillon,Brown Munde,254400,en
2021-02-04 06:26,gianni & kyle,5 shots,1391,en
2021-02-04 06:26,Passenger,Let Her Go,252733,en
2021-02-04 06:33,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,394296,en
